id,language_code,description,label
ytCTOdXw8As,en,Cyclone Titli has made landfall in Odisha near Gopalpur the weather department said today The process of landfall of the very,highly_relevant
rkg0L8317C4,en,Odisha Chief Minister Mohan Charan Majhi monitored the post landfall situation of Cyclone Dana at Rajiv Bhavan,highly_relevant
fst4uofz0No,en,Ahead of the formation of a low pressure area in the Andaman Sea Odisha government has asked collectors of 18 districts to be,highly_relevant
1FedqOZM270,en,Cyclone Yaas crossed the north Odisha coast about 20 km south of Balasore between 10 30 and 11 am with 130 140 km per,highly_relevant
BbmQ9oGvdRs,en,Gusty winds and drizzle were reported in Dhamra as Cyclone Dana approaches the Odisha West Bengal coast with landfall,relevant
az62bJ9jFig,en,Cyclone Jawad is expected to hit parts of Odisha and Andhra Pradesh coasts on Sunday morning It is expected to bring heavy,highly_relevant
Bt4sINptXFM,en,Cyclone Yaas has developed into a very severe cyclonic storm and is expected to make landfall in the next 24 hours near,highly_relevant
bdeuEwmtbPs,en,Cyclone Fani made a massive impact on the coast of Odisha leaving the place battered The roads and power lines have been,highly_relevant
rcMcwmM9K2E,en,From cyclone To Safety Odisha s Disaster Resilience Strategy Catch IAS Anu Garg live at,highly_relevant
aGN96iTH8rI,en,UPSC,highly_relevant
jP7GEHq5Uis,en,Deep Depression remnant of cyclonic storm Jawad to weaken further into a Depression reach Odisha coast near Puri around,highly_relevant
83NyX4ERXJs,en,The 1999 Odisha cyclone was the most intense recorded tropical cyclone in the North Indian Ocean and among the most,highly_relevant
bzhBmeGIGtc,en,Asani the severe cyclonic storm in the Bay of Bengal packing gale force winds up to 120 km per hour was moving towards,highly_relevant
wi6xYXonR2k,en,A severe cyclonic storm is expected to hit Odisha and West Bengal by October 24 bringing heavy rains and high winds with,highly_relevant
k96LeFH314w,en,LIVE ରାତି ୧୦ଟାର ବଡ଼ ଖବର 10PM Bulletin Odisha Kanak News Kanak News is Odisha s leading 24x7 news,not_relevant
JqNXO1c2bII,en,wirh Cyclone Mora likely to intensify in next 24 hours Rains and thundershowers may occur at a few places in Odisha According,highly_relevant
v2LpBaIwoVQ,en,Heavy rains and gusty winds battered southern West Bengal on Thursday as the state administration evacuated over 2 5 lakh,highly_relevant
AahduibBrm4,en,Even as Cyclone Jawad which currently lays centered over west central Bay of Bengal is likely to weaken into a deep depression,relevant
TXsebrYMb-M,en,The Odisha Meteorological Department has issued a Red Warning for 7 districts including Koraput Cuttack Nayagarh Jajpur,highly_relevant
E6PHMK1CDKE,en,PM Modi reviewed the post cyclone situation and damages caused by Cyclone Yaas in Odisha The PM also held a meeting in,highly_relevant
6olxmxtK9KU,en,Cyclone Dana to make landfall soon prompting coastal restrictions and train cancellations in Odisha and Bengal Cyclone Dana,highly_relevant
2nsRf-jMlu4,en,Cyclone Fani pronounced as Foni which is forming in the Bay of Bengal is expected to make a landfall in Odisha on Friday,highly_relevant
N8ks6FiI2pk,en,ଆଜି ରାତିରୁ ଆରମ୍ଭ Today heavy rainfall in odisha 10 Sep 2025 today heavy rainfall in odisha,highly_relevant
nCY6F7K2TOI,en,Cyclone Yaas which made its landfall near Dhamra port in Odisha barrelled through the neighboring state and Bengal on,highly_relevant
zw0YVbs5A8U,en,Cyclone Fani is the biggest cyclone to hit India in 20 years Three people died today as the storm hit Odisha this morning,highly_relevant
g0oHDnEnwgo,en,Odisha Me Dana Ka Tandav Date 25 10 2024,not_relevant
#NAME?,en,Cyclone Dana Landfall In Odisha In Less Than 48 Hours Windspeed To Touch 120 Kmph 20 NDRF teams in Odisha and 14,highly_relevant
8OZ77Y0JcdE,en,Cyclone Asani centered at 330 km southeast of Kakinada and 350 km south southeast of Visakhapatnam late Monday night,highly_relevant
D-cI_BoZGwg,en,Odisha Bhaskar is one of the state s leading Dailies and Digital Platforms and has been coming up with various objectives and,not_relevant
2bjHPxgq17U,en,Close shave for fishermen in Odisha s Ganjam amid high tides due to Cyclone Asani Group of fishermen managed to swim to the,relevant
QM6tRVEqZlE,en,Cyclone Fani made landfall in Puri on Friday and wreaked havoc in many parts of Odisha and Andhra Pradesh At least 3 people,highly_relevant
9A5SDaVwPKQ,en,Cyclone Dana hit Odisha coast with heavy rains and winds but proactive measures ensured zero casualties says CM,highly_relevant
9-lTMbZlfJ8,en,Odisha and West Bengal are on alert over Cyclone Amphan which is set to make a landfall on 20 May 2020 10 teams of the,highly_relevant
N70YrJfvfAw,en,Odisha cyclone update Cyclone Shakti form in bay of bengal from 16 to 28 of may Cyclone sakti 2025,highly_relevant
rbczlJ_R_jc,en,Super cyclone Amphan is expected to make a landfall on Wednesday evening Amphan will make landfall on coasts of West,highly_relevant
68i9OlAwVXA,en,CORRECTION AND CLARIFICATION At counters 0 15 and 0 50 Muzzafarpur has been erroneously referred to as,highly_relevant
fOl2VSl6XC4,en,Cyclone Dana People from vulnerable areas shifted to cyclone relief shelter Join ANI s,highly_relevant
s-yXfSB1Rm0,en,It has been confirmed that cyclone Fani has killed 8 people and has injured about 160 people The cyclone after battering Odisha,highly_relevant
zydAiFJ0Ve4,en,Odisha Chief Minister Mohan Charan Majhi on Friday claimed that the state has achieved its Zero Casualty Mission as there has,relevant
xGS2MMUX7UI,en,Cyclone Yaas will cross the coast between Odisha s Dhamra and Balasore which is 150 km south of Kolkata in the next three,highly_relevant
zOzTA9Xyx70,en,Heavy rains inundated Bengal after Cyclone Yaas began its landfall near Odisha s Dhamra port The landfall process of Very,highly_relevant
jAhMPgrgFPw,en,For latest Odisha News Follow us Visit YouTube Twitter,highly_relevant
YhuL6QYPm9E,en,Why is Chennai flooding Were there no lessons learnt from 2015 And who is to blame Support our Journalism,highly_relevant
zz5H7UEC_3s,en,,highly_relevant
n6XUboGRUR8,en,Chennai Floods 2023 Cyclone Michaung s Wrath In Chennai Chennai Rain News N18V News18 Life in Chennai is mostly,highly_relevant
x4dNIfx6HVs,en,The catastrophic flooding in Chennai is the result of the heaviest rain in several decades which forced authorities to release a,highly_relevant
X6o1OvGT3nk,en,Heavy rains from Cyclone Michaung have flooded Chennai and other South Indian cities though the worst of the cyclone is over,highly_relevant
QQqgIfxDTgw,en,The 2015 Chennai Floods affected many lives Disasters like this cannot be anticipated but end up wrecking havoc on life and,highly_relevant
uM1nBo6vzz0,en,Most districts in northern Tamil Nadu including Chennai are likely to receive heavy to very heavy rainfall Deputy Director,highly_relevant
3GTa628UwJQ,en,Cyclone Michaung closing on to the eastern coast of the country several places in Tamil Nadu including Chennai were hit by,highly_relevant
8YamDPCyTeM,en,Chennai Floods Watch Drone Footage Of Chennai Floods Water Logging At Several Places Due To Rains,highly_relevant
9nfbSueLMmI,en,Various parts of Tamil Nadu witnessed heavy rains on Wednesday evening With the formation of a depression over the Bay of,highly_relevant
TocynXqfPKc,en,,highly_relevant
8hHCbFkujVM,en,Well this is one event which changed the perception of a common Chennaite about Weather It created a lot of awareness and of,highly_relevant
tYPviaCJH0k,en,Severe cyclonic storm Michaung hit Chennai on December 04 triggering more than 40 cm of rainfall in 48 hours This wreaked,highly_relevant
fr0nBfMJmvc,en,,not_relevant
uD-ij24d_xU,en,chennai Cyclone Subscribe to Sun News Channel to stay,highly_relevant
XdxQoXYrpyo,en,As thousands of people stand losing their homes and belongings to the Chennai floods several residents of the city have got,highly_relevant
xd6WmpOxM18,en,Heavy rains have been lashing various parts of Tamil Nadu including Chennai and its suburbs at frequent intervals bringing back,highly_relevant
aUynmQ2yRAo,en,,not_relevant
H8BP8y4WgU4,en,For Sponsorships collab com Join this channel to get access to the perks,highly_relevant
5EU5SyrXmIY,en,North chennai Rain flood affected places Dinamalar Dec 7th 2015 For more videos Subscribe To Dinamalar,highly_relevant
qrdF5y6XPqY,en,It appears that the Tamil Nadu government has not learned any lessons from the 2015 floods in Chennai A Chennai based NGO,highly_relevant
in0fqBBlQGo,en,,highly_relevant
tCuR-3KirWs,en,A look at the urban planning of the city shows that it is very much possible This is how,highly_relevant
ux8BG0ygz3o,en,On The Buck Stops Here Environment Minister Prakash Javadekar says the floods in Chennai are at least partially induced by,highly_relevant
W_AQY7qjl5w,en,Chennai Flood Rainfall eases but situation still grim,highly_relevant
OhNqi4HnLqI,en,Year after year monsoons in India cause massive water logging and flooding in cities like Delhi Mumbai Bengaluru and Chennai,highly_relevant
pnFrvU3DIyE,en,It appears that the Tamil Nadu government has not learned any lessons from the 2015 floods in Chennai A Chennai based NGO,highly_relevant
UL-CRP6AWbE,en,The family of chess ace Viswanathan Anand threw open the doors of its house here to some flood affected people of nearby,highly_relevant
ocwn_5mnVTg,en,Chennai witnessed heavy rain with thunder and lightning on Friday morning The IMD had already forecast thunderstorms and an,highly_relevant
fZII1rK9VeE,en,A rain weakened bridge caved in Avadi a suburb city of Chennai leading to panic and chaos among local residents Panicked,highly_relevant
PyiVZIhEwHc,en,New StudyIQ Channel Subscribe Now for Exclusive Videos and,highly_relevant
7GXBaFFFmUM,en,Chennai Flood 2023 Union Defence Minister Rajnath Singh held a significant meeting with Tamil Nadu Chief Minister MK Stalin,highly_relevant
oriQPQREl0g,en,Correction Manushi Jain is a Co Founder and Director with Sponge Collaborative and not with Sponge Collective as erroneously,relevant
18tWph0POKA,en,Devastating floods in Chennai and forecast for more rain has once again raised questions on whether enough was done to,highly_relevant
k_pDLuJqQJE,en,Avittam Nayanmar Tambaram Flood Free Apartments in Tambaram Corporation Are you searching for the best apartments in,relevant
TgnXvUEdsL8,en,Tuesday morning brought much needed relief for Chennai as the torrential rains caused by Cyclone Michaung ceased But the,highly_relevant
EmGo--lQL68,en,Chennai Flood Live Updates Chennai Rain Tamil Nadu Rain Chennai Rains LIVE Updates Chennai Flood School and,highly_relevant
xFdv7MrmroI,en,Contrary to the forecast by the Met Department heavy rains are lashing the already flood hit Chennai city Follow us YouTube,highly_relevant
_Conzj9xFuA,en,As the monsoon season begins in Chennai residents are choosing to park their vehicles on bridges to avoid potential flood,relevant
keDmd292aTg,en,As many as 14 people were killed in rain related incidents in Tamil Nadu standing crops were submerged trees uprooted and,highly_relevant
u72z34wwoec,en,Chennai s flood crisis has eased and water is receding from various parts of the city but some areas remain cut off after the worst,highly_relevant
Hyg1NnwptBI,en,IAF helicopters and INS Kattabomman of the Indian Navy extend aid to flood stricken Tamil Nadu Helicopters deliver 5 5 tonnes,highly_relevant
oqJFPXW48bM,en,The southern coast of India saw the worst torrential rainfall ever in the month of November 2015 The heavy rainfall continued from,highly_relevant
kd7X4RdAt8g,en,On Sunday Chennai received the heaviest rainfall it has had since 2015 In ten hours the city recorded about 14 cm of rain,highly_relevant
g8HReUMJwfQ,en,Script by Yudhajit S Das Chennai Floods are a wakeup call for India We need to course correct According to a report by the,highly_relevant
QX7YLAU_Tyw,en,Chennai flood Prime Minister Narendra Modi announces immediate relief of Rs 1000 crore Watch India TV s special report from,highly_relevant
